date,org_file_name,weight_prediction_pixel_mean,weight_prediction_weight,bright
20211130075644,FA0002_GW01_H02_0010_20211130075644_farm_image_real_f7c244e74fc1.jpg,9800.0,2206.7,yes
20211130100731,FA0002_GW01_H01_0001_20211130100731_farm_image_real_28b5399c4887.jpg,9481.25,2134.6,no
20211130123038,FA0002_GW01_H02_0015_20211130123038_farm_image_real_8a78c7804d3e.jpg,9950.0,2240.7,no
20211130135833,FA0002_GW01_H02_0015_20211130135833_farm_image_real_ca4850024090.jpg,9350.0,2104.9,no
20211130133814,FA0002_GW01_H01_0001_20211130133814_farm_image_real_2afbaf41413f.jpg,10025.0,2257.7,no
20211130151032,FA0002_GW01_H02_0010_20211130151032_farm_image_real_6addf6104e05.jpg,10925.0,2461.4,yes
20211130113837,FA0002_GW01_H02_0014_20211130113837_farm_image_real_e6d068274fad.jpg,10987.5,2475.5,no
20211130123713,FA0002_GW01_H01_0001_20211130123713_farm_image_real_febedf8f43a2.jpg,10075.0,2269.0,no
20211130120438,FA0002_GW01_H01_0002_20211130120438_farm_image_real_a3df34814c73.jpg,10562.5,2379.3,no
20211130081627,FA0002_GW01_H01_0001_20211130081627_farm_image_real_6aff23a14377.jpg,9650.0,2172.8,yes
20211130144231,FA0002_GW01_H02_0015_20211130144231_farm_image_real_751199984c11.jpg,9456.25,2128.9,no
20211130115641,FA0002_GW01_H02_0013_20211130115641_farm_image_real_495deab14e79.jpg,11025.0,2484.0,no
20211130082641,FA0002_GW01_H01_0002_20211130082641_farm_image_real_4dac925d4f81.jpg,8131.25,1829.0,yes
20211130103835,FA0002_GW01_H02_0015_20211130103835_farm_image_real_ff1e48f04d27.jpg,8806.25,1981.8,yes
20211130134430,FA0002_GW01_H02_0014_20211130134430_farm_image_real_c538ac754187.jpg,8625.0,1940.8,no
20211130111441,FA0002_GW01_H02_0014_20211130111441_farm_image_real_ecfc05944de4.jpg,11337.5,2554.8,no
20211130093043,FA0002_GW01_H02_0013_20211130093043_farm_image_real_12391f724c1e.jpg,10725.0,2416.1,yes
20211130083633,FA0002_GW01_H02_0013_20211130083633_farm_image_real_6840bc3242eb.jpg,9568.75,2154.4,yes
20211130100504,FA0002_GW01_H02_0010_20211130100504_farm_image_real_18e51c864b87.jpg,8606.25,1936.5,yes
20211130102831,FA0002_GW01_H02_0010_20211130102831_farm_image_real_674730414528.jpg,10543.75,2375.1,yes
20211130115434,FA0002_GW01_H01_0002_20211130115434_farm_image_real_5c53e9a34cd0.jpg,12893.75,2907.0,no
20211130100639,FA0002_GW01_H02_0013_20211130100639_farm_image_real_6889ca2d4a91.jpg,11562.5,2605.7,yes
20211130112232,FA0002_GW01_H01_0002_20211130112232_farm_image_real_7331856347dd.jpg,10637.5,2396.3,yes
20211130084833,FA0002_GW01_H02_0012_20211130084833_farm_image_real_a86d0a0e4685.jpg,8637.5,1943.6,yes
20211130092901,FA0002_GW01_H02_0010_20211130092901_farm_image_real_914ad9ad45f6.jpg,8950.0,2014.3,yes
20211130121828,FA0002_GW01_H02_0012_20211130121828_farm_image_real_3ec531ac4044.jpg,9268.75,2086.5,no
20211130132036,FA0002_GW01_H02_0014_20211130132036_farm_image_real_33c590bb4840.jpg,10468.75,2358.1,no
20211130120635,FA0002_GW01_H02_0010_20211130120635_farm_image_real_48be92d84cc7.jpg,9106.25,2049.7,yes
20211130114656,FA0002_GW01_H01_0001_20211130114656_farm_image_real_66e3454c4b14.jpg,10062.5,2266.2,no
20211130120040,FA0002_GW01_H02_0014_20211130120040_farm_image_real_68725ac7469e.jpg,11437.5,2577.4,no
