수집시간,수집장비ID,축사번호,모듈ID,센서타입,측정값,센서시간
2021-09-17 23:35:26,GW01,H01,2000,humidity,82.39999,20210101000000
2021-09-17 23:36:06,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:35:26,GW01,H01,2000,temp,23.42415,20210101000000
2021-09-17 23:36:06,GW01,H01,1100,nh3,0.02548,20210101000000
2021-09-17 23:37:01,GW01,H02,2001,temp,23.79656,20210101000000
2021-09-17 23:37:02,GW01,H02,2001,humidity,79.31552,20210101000000
2021-09-17 23:36:55,GW01,H02,2003,temp,23.70345,20210917233653
2021-09-17 23:40:55,GW01,H02,2003,humidity,69.74828,20210917234053
2021-09-17 23:42:31,GW01,H01,2002,temp,23.59829,20210917234231
2021-09-17 23:42:31,GW01,H01,2002,humidity,78.69999,20210917234231
2021-09-17 23:44:35,GW01,H01,1102,nh3,1.262335,20210917144233
2021-09-17 23:44:35,GW01,H01,1102,co2,757,20210917144233
2021-09-17 23:45:26,GW01,H01,2000,temp,23.49831,20210101000000
2021-09-17 23:46:18,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:46:55,GW01,H02,2003,temp,23.68103,20210917234654
2021-09-17 23:45:26,GW01,H01,2000,humidity,82.28133,20210101000000
2021-09-17 23:46:18,GW01,H01,1100,nh3,0.025312,20210101000000
2021-09-17 23:47:01,GW01,H02,2001,temp,23.75254,20210101000000
2021-09-17 23:49:02,GW01,H02,2001,humidity,79.20677,20210101000000
2021-09-17 23:50:55,GW01,H02,2003,humidity,69.56207,20210917235054
2021-09-17 23:52:31,GW01,H01,2002,humidity,78.4966,20210917235231
2021-09-17 23:52:31,GW01,H01,2002,temp,23.60338,20210917235231
2021-09-17 23:54:36,GW01,H01,1102,nh3,1.251961,20210917145234
2021-09-17 23:54:36,GW01,H01,1102,co2,750,20210917145234
2021-09-17 23:56:19,GW01,H01,1100,co2,0,20210101000000
2021-09-17 23:56:55,GW01,H02,2003,temp,23.66841,20210917235654
2021-09-17 23:57:02,GW01,H02,2001,temp,23.70508,20210101000000
2021-09-17 23:55:26,GW01,H01,2000,temp,23.49831,20210101000000
2021-09-17 23:55:26,GW01,H01,2000,humidity,82.14072,20210101000000
2021-09-17 23:56:19,GW01,H01,1100,nh3,0.023635,20210101000000
2021-09-17 23:59:02,GW01,H02,2001,humidity,79.04916,20210101000000
