"create_time","farm_id","house_id","module_id","org_file_name","weight_prediction_count","weight_prediction_pixel_mean","weight_prediction_weight","weight_prediction_status"
"2021-11-20 11:40:04","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120114004_farm_image_real_2e483bfc43fe.jpg",3,8726.0,1930.5,"success"
"2021-11-20 11:43:05","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120114305_farm_image_real_80493a3340f3.jpg","","","","fail"
"2021-11-20 11:48:56","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120114856_farm_image_real_d07df3cd4b77.jpg",4,9000.0,1992.1,"success"
"2021-11-20 11:49:51","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120114951_farm_image_real_0c1bd7b14074.jpg","","","","fail"
"2021-11-20 11:50:11","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120115011_farm_image_real_801b4dde4064.jpg",2,9992.0,2215.1,"success"
"2021-11-20 11:53:52","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120115352_farm_image_real_c2f079134208.jpg","","","","fail"
"2021-11-20 11:58:56","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120115856_farm_image_real_04953b2f47b8.jpg",7,9252.0,2048.7,"success"
"2021-11-20 12:01:28","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120120128_farm_image_real_bf4a978a40d9.jpg",5,9056.0,2004.7,"success"
"2021-11-20 12:04:50","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120120450_farm_image_real_a24cf126466a.jpg","","","","fail"
"2021-11-20 12:05:57","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120120557_farm_image_real_0ddc5f704500.jpg","","","","fail"
"2021-11-20 12:08:58","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120120858_farm_image_real_217654144a9f.jpg",3,9194.0,2035.7,"success"
"2021-11-20 12:11:30","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120121130_farm_image_real_7e63237a42bf.jpg",3,8967.0,1984.7,"success"
"2021-11-20 12:15:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120121549_farm_image_real_cb6118144ec4.jpg","","","","fail"
"2021-11-20 12:17:54","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120121754_farm_image_real_a8148d5e45a3.jpg","","","","fail"
"2021-11-20 12:21:16","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120122116_farm_image_real_2fa165fc499f.jpg",6,9094.0,2013.2,"success"
"2021-11-20 12:23:13","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120122313_farm_image_real_92a52b6f404e.jpg",3,10309.0,2286.3,"success"
"2021-11-20 12:26:06","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120122606_farm_image_real_24e218de4665.jpg","","","","fail"
"2021-11-20 12:28:42","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120122842_farm_image_real_65a93686415e.jpg",1,10045.0,2227.0,"success"
"2021-11-20 12:32:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120123245_farm_image_real_d593decd4a44.jpg",4,10375.0,2301.2,"success"
"2021-11-20 12:33:56","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120123356_farm_image_real_fc91e9dd45a4.jpg",1,8644.0,1912.0,"success"
"2021-11-20 12:39:55","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120123955_farm_image_real_dba0abe04ec5.jpg","","","","fail"
"2021-11-20 12:42:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120124245_farm_image_real_8e25f89b458d.jpg",4,9578.0,2122.0,"success"
"2021-11-20 12:45:28","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120124528_farm_image_real_e2e492da4071.jpg",3,7746.0,1710.2,"success"
"2021-11-20 12:46:15","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120124615_farm_image_real_0c9085214947.jpg","","","","fail"
"2021-11-20 12:52:07","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120125207_farm_image_real_d8025d8146a9.jpg","","","","fail"
"2021-11-20 12:53:12","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120125312_farm_image_real_4dd0f02544d1.jpg",5,8858.0,1960.2,"success"
"2021-11-20 12:55:43","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120125543_farm_image_real_36f7b5df426f.jpg",1,9990.0,2214.6,"success"
"2021-11-20 12:59:27","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120125927_farm_image_real_950bf4604613.jpg","","","","fail"
"2021-11-20 13:03:29","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120130329_farm_image_real_915b78604113.jpg","","","","fail"
"2021-11-20 13:04:46","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120130446_farm_image_real_8957daec4c75.jpg",4,9325.0,2065.1,"success"
"2021-11-20 13:06:55","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120130655_farm_image_real_f209495149c5.jpg",2,9642.0,2136.4,"success"
"2021-11-20 13:11:46","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120131146_farm_image_real_539dea824d99.jpg","","","","fail"
"2021-11-20 13:14:14","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120131414_farm_image_real_96531b9c4d42.jpg","","","","fail"
"2021-11-20 13:14:55","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120131455_farm_image_real_16c932b84c2d.jpg",1,7490.0,1652.6,"success"
"2021-11-20 13:16:55","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120131655_farm_image_real_bedb9f074da5.jpg",3,8953.0,1981.5,"success"
"2021-11-20 13:22:00","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120132200_farm_image_real_232f288f48a9.jpg","","","","fail"
"2021-11-20 13:25:19","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120132519_farm_image_real_9729fdb74d01.jpg","","","","fail"
"2021-11-20 13:26:42","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120132642_farm_image_real_771e97434df3.jpg",2,7594.0,1676.0,"success"
"2021-11-20 13:26:55","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120132655_farm_image_real_758195864c7a.jpg",5,8661.0,1915.9,"success"
"2021-11-20 13:34:17","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120133417_farm_image_real_bf59d3eb4b82.jpg","","","","fail"
"2021-11-20 13:35:30","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120133530_farm_image_real_9c3ff3034315.jpg","","","","fail"
"2021-11-20 13:36:49","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120133649_farm_image_real_780b28d64ce7.jpg",2,8491.0,1877.7,"success"
"2021-11-20 13:37:27","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120133727_farm_image_real_6cbc44be4967.jpg",2,8702.0,1925.1,"success"
"2021-11-20 13:45:31","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120134531_farm_image_real_4bc55b124188.jpg","","","","fail"
"2021-11-20 13:45:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120134549_farm_image_real_cab8e9c446cd.jpg","","","","fail"
"2021-11-20 13:47:14","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120134714_farm_image_real_40fc765e411d.jpg",1,6883.0,1516.2,"success"
"2021-11-20 13:47:35","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120134735_farm_image_real_d1761626473e.jpg",4,8915.0,1973.0,"success"
"2021-11-20 13:57:24","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120135724_farm_image_real_16e408e44cac.jpg","","","","fail"
"2021-11-20 13:57:26","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120135726_farm_image_real_0d862d0b45c6.jpg","","","","fail"
"2021-11-20 13:57:43","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120135743_farm_image_real_0a9f17b74b4f.jpg",2,9058.0,2005.1,"success"
"2021-11-20 13:58:48","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120135848_farm_image_real_4b19883044c5.jpg",2,7528.0,1661.2,"success"
"2021-11-20 14:07:44","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120140744_farm_image_real_b236d4324a86.jpg",2,8762.0,1938.6,"success"
"2021-11-20 14:08:15","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120140815_farm_image_real_dbb99691479d.jpg","","","","fail"
"2021-11-20 14:09:27","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120140927_farm_image_real_9a047d084835.jpg","","","","fail"
"2021-11-20 14:10:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120141045_farm_image_real_a0eaee5942ca.jpg",1,12862.0,2860.3,"success"
"2021-11-20 14:18:11","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120141811_farm_image_real_15cc5a374841.jpg",1,11532.0,2561.3,"success"
"2021-11-20 14:19:23","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120141923_farm_image_real_b270498a4646.jpg","","","","fail"
"2021-11-20 14:20:12","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120142012_farm_image_real_2918d4924835.jpg","","","","fail"
"2021-11-20 14:20:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120142045_farm_image_real_f0809caf408c.jpg",1,6144.0,1350.0,"success"
"2021-11-20 14:28:17","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120142817_farm_image_real_b6c3a4c3459c.jpg","","","","fail"
"2021-11-20 14:29:23","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120142923_farm_image_real_98fe4e39404b.jpg","","","","fail"
"2021-11-20 14:30:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120143045_farm_image_real_9850be6a4df3.jpg",2,9325.0,2065.1,"success"
"2021-11-20 14:30:52","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120143052_farm_image_real_b410b85942fd.jpg","","","","fail"
"2021-11-20 14:39:51","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120143951_farm_image_real_1335d8a04ebb.jpg",1,9562.0,2118.4,"success"
"2021-11-20 14:41:19","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120144119_farm_image_real_ba27f6d4408c.jpg","","","","fail"
"2021-11-20 14:42:03","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120144203_farm_image_real_3306c0a54c86.jpg","","","","fail"
"2021-11-20 14:42:43","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120144243_farm_image_real_4830ab774b82.jpg","","","","fail"
"2021-11-20 14:50:01","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120145001_farm_image_real_77ba9d0c4bed.jpg",1,8847.0,1957.7,"success"
"2021-11-20 14:51:22","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120145122_farm_image_real_74cef7f94d27.jpg",1,9889.0,2191.9,"success"
"2021-11-20 14:52:44","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120145244_farm_image_real_1b31d1bb4c4c.jpg",1,8555.0,1892.0,"success"
"2021-11-20 14:52:57","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120145257_farm_image_real_afec1a574a27.jpg","","","","fail"
"2021-11-20 15:00:14","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120150014_farm_image_real_531a1f5544a2.jpg",2,8140.0,1798.7,"success"
"2021-11-20 15:01:54","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120150154_farm_image_real_d15c80a84dee.jpg","","","","fail"
"2021-11-20 15:02:56","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120150256_farm_image_real_2d5e1d654066.jpg","","","","fail"
"2021-11-20 15:03:19","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120150319_farm_image_real_5b2fbd7c4974.jpg","","","","fail"
"2021-11-20 15:11:00","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120151100_farm_image_real_6a83797c465e.jpg",2,8008.0,1769.1,"success"
"2021-11-20 15:12:08","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120151208_farm_image_real_45c3c698400d.jpg","","","","fail"
"2021-11-20 15:14:45","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120151445_farm_image_real_d8c03e8b4fb4.jpg",1,8124.0,1795.2,"success"
"2021-11-20 15:17:17","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120151717_farm_image_real_19f291064d01.jpg","","","","fail"
"2021-11-20 15:21:32","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120152132_farm_image_real_eff524304f22.jpg",1,9466.0,2096.8,"success"
"2021-11-20 15:23:17","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120152317_farm_image_real_e9ca0c974c78.jpg","","","","fail"
"2021-11-20 15:26:37","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120152637_farm_image_real_e89d9ba14570.jpg",2,7978.0,1762.3,"success"
"2021-11-20 15:28:06","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120152806_farm_image_real_a66a6ef242bd.jpg","","","","fail"
"2021-11-20 15:37:21","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120153721_farm_image_real_1c6ab3fd447e.jpg",1,10991.0,2439.7,"success"
"2021-11-20 15:43:21","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120154321_farm_image_real_244e60db41e6.jpg","","","","fail"
"2021-11-20 15:45:35","FA0002","H01","0007","FA0002_GW01_H01_0007_20211120154535_farm_image_real_7aafe1274df4.jpg","","","","fail"
"2021-11-20 15:47:02","FA0002","H01","0001","FA0002_GW01_H01_0001_20211120154702_farm_image_real_809058454623.jpg",1,9745.0,2159.6,"success"
"2021-11-20 15:48:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211120154832_farm_image_real_aa82b157406f.jpg",2,7444.0,1642.3,"success"
"2021-11-20 15:53:23","FA0002","H01","0002","FA0002_GW01_H01_0002_20211120155323_farm_image_real_df48b96241e5.jpg","","","","fail"
"2021-11-21 07:54:54","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121075454_farm_image_real_05b059ae4795.jpg","","","","fail"
"2021-11-21 07:55:00","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121075500_farm_image_real_8026e0064ecb.jpg","","","","fail"
"2021-11-21 07:55:06","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121075506_farm_image_real_edc691114bfa.jpg","","","","fail"
"2021-11-21 07:55:40","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121075540_farm_image_real_e61897794d0d.jpg","","","","fail"
"2021-11-21 07:55:42","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121075542_farm_image_real_ece3bab74e38.jpg","","","","fail"
"2021-11-21 07:56:26","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121075626_farm_image_real_eeed94be4f7a.jpg","","","","fail"
"2021-11-21 07:56:27","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121075627_farm_image_real_5c660d57400e.jpg",1,11222.0,2491.6,"success"
"2021-11-21 07:57:02","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121075702_farm_image_real_cc3db9c24e5f.jpg","","","","fail"
"2021-11-21 08:04:59","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121080459_farm_image_real_6dd02ada4f04.jpg",1,8408.0,1859.0,"success"
"2021-11-21 08:06:27","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121080627_farm_image_real_140db2aa4fe2.jpg","","","","fail"
"2021-11-21 08:06:29","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121080629_farm_image_real_0482a3d54d35.jpg",1,8129.0,1796.3,"success"
"2021-11-21 08:06:33","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121080633_farm_image_real_6253a7da45eb.jpg",2,10666.0,2366.6,"success"
"2021-11-21 08:06:35","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121080635_farm_image_real_22721ef4413a.jpg",3,8696.0,1923.7,"success"
"2021-11-21 08:08:32","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121080832_farm_image_real_ab66619b4939.jpg",3,9224.0,2042.4,"success"
"2021-11-21 08:12:44","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121081244_farm_image_real_09fedecd4a79.jpg","","","","fail"
"2021-11-21 08:13:00","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121081300_farm_image_real_10d764bc4d7c.jpg","","","","fail"
"2021-11-21 08:15:01","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121081501_farm_image_real_5be53147447e.jpg",1,9094.0,2013.2,"success"
"2021-11-21 08:16:44","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121081644_farm_image_real_a1b88f88443f.jpg",2,8591.0,1900.1,"success"
"2021-11-21 08:16:44","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121081644_farm_image_real_1e445b2843a6.jpg","","","","fail"
"2021-11-21 08:18:30","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121081830_farm_image_real_005cade44588.jpg","","","","fail"
"2021-11-21 08:18:38","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121081838_farm_image_real_612ef4954998.jpg",2,8774.0,1941.3,"success"
"2021-11-21 08:18:40","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121081840_farm_image_real_4a1a9c474e3b.jpg",1,8250.0,1823.5,"success"
"2021-11-21 08:25:01","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121082501_farm_image_real_71ebc69941c3.jpg","","","","fail"
"2021-11-21 08:25:18","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121082518_farm_image_real_05bfa7154286.jpg",4,8772.0,1940.8,"success"
"2021-11-21 08:25:45","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121082545_farm_image_real_0266147d43b1.jpg","","","","fail"
"2021-11-21 08:32:24","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121083224_farm_image_real_ce6454c84c63.jpg",1,9052.0,2003.8,"success"
"2021-11-21 08:35:01","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121083501_farm_image_real_5c2f281140b2.jpg",2,8662.0,1916.1,"success"
"2021-11-21 08:36:16","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121083616_farm_image_real_3ec8a22b4cfc.jpg",3,8729.0,1931.2,"success"
"2021-11-21 08:38:59","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121083859_farm_image_real_31b75ccd4d6b.jpg","","","","fail"
"2021-11-21 08:41:47","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121084147_farm_image_real_b0d02dea4ca9.jpg","","","","fail"
"2021-11-21 08:42:55","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121084255_farm_image_real_ca46c0334ab5.jpg",2,8526.0,1885.5,"success"
"2021-11-21 08:45:41","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121084541_farm_image_real_a548161f4805.jpg",2,8027.0,1773.3,"success"
"2021-11-21 08:46:05","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121084605_farm_image_real_eb485b424474.jpg",1,9490.0,2102.2,"success"
"2021-11-21 08:46:39","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121084639_farm_image_real_1a87ab2a4087.jpg",1,7471.0,1648.4,"success"
"2021-11-21 08:47:47","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121084747_farm_image_real_c15694184c4c.jpg",6,8758.0,1937.7,"success"
"2021-11-21 08:49:54","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121084954_farm_image_real_c43dbc384c28.jpg",1,10500.0,2329.3,"success"
"2021-11-21 08:55:32","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121085532_farm_image_real_9027b6df448d.jpg",5,8194.0,1810.9,"success"
"2021-11-21 08:56:34","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121085634_farm_image_real_b7d379fe416f.jpg","","","","fail"
"2021-11-21 09:00:48","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121090048_farm_image_real_95dda64f4992.jpg",3,9970.0,2210.1,"success"
"2021-11-21 09:05:52","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121090552_farm_image_real_844d0b714ffa.jpg",1,9373.0,2075.9,"success"
"2021-11-21 09:06:10","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121090610_farm_image_real_3ab587ca4a9f.jpg",2,9607.0,2128.5,"success"
"2021-11-21 09:06:44","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121090644_farm_image_real_9851a73147c7.jpg",4,7694.0,1698.5,"success"
"2021-11-21 09:07:06","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121090706_farm_image_real_bcac1ff64011.jpg",2,9634.0,2134.6,"success"
"2021-11-21 09:07:14","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121090714_farm_image_real_0f7a4e484f05.jpg",2,9330.0,2066.3,"success"
"2021-11-21 09:09:17","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121090917_farm_image_real_e80ca2244243.jpg",6,8629.0,1908.7,"success"
"2021-11-21 09:11:06","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121091106_farm_image_real_937dff6441c9.jpg",1,10627.0,2357.8,"success"
"2021-11-21 09:16:04","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121091604_farm_image_real_c8cde8324736.jpg",1,10410.0,2309.0,"success"
"2021-11-21 09:16:10","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121091610_farm_image_real_a2cb493d4b8e.jpg",2,7925.0,1750.4,"success"
"2021-11-21 09:17:14","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121091714_farm_image_real_1d7cfdaf40b5.jpg",7,8567.0,1894.7,"success"
"2021-11-21 09:19:34","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121091934_farm_image_real_9b754f8f43a6.jpg",6,9146.0,2024.9,"success"
"2021-11-21 09:26:11","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121092611_farm_image_real_85c3b3fd4996.jpg",2,8164.0,1804.1,"success"
"2021-11-21 09:27:19","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121092719_farm_image_real_b8afb12344cd.jpg",1,9746.0,2159.8,"success"
"2021-11-21 09:29:01","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121092901_farm_image_real_cdc3ebb9456f.jpg",3,7447.0,1643.0,"success"
"2021-11-21 09:29:41","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121092941_farm_image_real_32896886415f.jpg",7,9208.0,2038.8,"success"
"2021-11-21 09:37:18","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121093718_farm_image_real_c2fe96704e5c.jpg",11,9242.0,2046.5,"success"
"2021-11-21 09:40:48","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121094048_farm_image_real_68281ab94d30.jpg",4,7104.0,1565.9,"success"
"2021-11-21 09:42:04","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121094204_farm_image_real_43b2d87946cd.jpg","","","","fail"
"2021-11-21 09:44:11","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121094411_farm_image_real_04127a59437c.jpg",8,8484.0,1876.1,"success"
"2021-11-21 09:47:20","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121094720_farm_image_real_03d308a64414.jpg",6,8827.0,1953.2,"success"
"2021-11-21 09:53:07","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121095307_farm_image_real_8aba40804870.jpg",4,7826.0,1728.2,"success"
"2021-11-21 09:57:07","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121095707_farm_image_real_0b77f6a34c5c.jpg",1,9120.0,2019.1,"success"
"2021-11-21 09:58:01","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121095801_farm_image_real_4976eaa44be8.jpg",3,10399.0,2306.6,"success"
"2021-11-21 09:59:32","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121095932_farm_image_real_54af82614a9a.jpg",2,9740.0,2158.4,"success"
"2021-11-21 10:03:18","FA0002","H02","0012","FA0002_GW01_H02_0012_20211121100318_farm_image_real_d9cd0d2d460b.jpg",8,7675.0,1694.2,"success"
"2021-11-21 10:08:46","FA0002","H02","0013","FA0002_GW01_H02_0013_20211121100846_farm_image_real_66d46ab84531.jpg","","","","fail"
"2021-11-21 10:10:05","FA0002","H02","0014","FA0002_GW01_H02_0014_20211121101005_farm_image_real_d50d48dc43b7.jpg",2,10560.0,2342.8,"success"
"2021-11-21 10:10:15","FA0002","H02","0010","FA0002_GW01_H02_0010_20211121101015_farm_image_real_79bbc30244ae.jpg",5,7834.0,1730.0,"success"
"2021-11-21 10:11:39","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121101139_farm_image_real_87c7c198410b.jpg",7,9746.0,2159.8,"success"
"2021-11-21 10:12:43","FA0002","H02","0015","FA0002_GW01_H02_0015_20211121101243_farm_image_real_f4403645470a.jpg",4,9222.0,2042.0,"success"
"2021-11-21 10:21:21","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121102121_farm_image_real_f368ec08413a.jpg",7,9336.0,2067.6,"success"
"2021-11-21 10:23:48","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121102348_farm_image_real_9a88c63e48d2.jpg","","","","fail"
"2021-11-21 10:31:34","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121103134_farm_image_real_e48ac4f84719.jpg","","","","fail"
"2021-11-21 10:35:29","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121103529_farm_image_real_ad8a35c0496f.jpg",2,8390.0,1854.9,"success"
"2021-11-21 10:40:31","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121104031_farm_image_real_1f16ea5d4d52.jpg","","","","fail"
"2021-11-21 10:41:40","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121104140_farm_image_real_f467aec8409d.jpg","","","","fail"
"2021-11-21 10:50:51","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121105051_farm_image_real_77ed9aa840ec.jpg",2,9525.0,2110.1,"success"
"2021-11-21 10:52:06","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121105206_farm_image_real_4e526005458c.jpg","","","","fail"
"2021-11-21 10:52:09","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121105209_farm_image_real_9bffd30a486a.jpg","","","","fail"
"2021-11-21 11:02:39","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121110239_farm_image_real_9d8c38114c49.jpg",4,9068.0,2007.4,"success"
"2021-11-21 11:04:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121110449_farm_image_real_f8a5101447a4.jpg",1,7857.0,1735.1,"success"
"2021-11-21 11:20:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121112049_farm_image_real_abf10d064dd8.jpg","","","","fail"
"2021-11-21 11:21:35","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121112135_farm_image_real_349960404017.jpg",4,8140.0,1798.7,"success"
"2021-11-21 11:31:49","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121113149_farm_image_real_81ac2abb41c0.jpg","","","","fail"
"2021-11-21 11:33:02","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121113302_farm_image_real_5921c2324d02.jpg","","","","fail"
"2021-11-21 11:38:01","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121113801_farm_image_real_a102fe704dc5.jpg","","","","fail"
"2021-11-21 11:43:15","FA0002","H01","0002","FA0002_GW01_H01_0002_20211121114315_farm_image_real_b105e1474db6.jpg","","","","fail"
"2021-11-21 11:43:17","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121114317_farm_image_real_8bec845540cf.jpg","","","","fail"
"2021-11-21 11:51:26","FA0002","H01","0001","FA0002_GW01_H01_0001_20211121115126_farm_image_real_85f4cc284cf4.jpg",3,8791.0,1945.1,"success"
"2021-11-21 11:54:18","FA0002","H01","0007","FA0002_GW01_H01_0007_20211121115418_farm_image_real_70ced5164c8d.jpg","","","","fail"
