,CREATE_TIME,HOUSE_ID,MODULE_ID,WEIGHT_PREDICTION_WEIGHT,WEIGHT_PREDICTION_PIXEL_MEDIAN
12155,2022-02-06 23:19:25,H02,"CT05,5",,13746.5
12156,2022-02-06 23:19:25,H02,"CT06,8",,14085.5
12157,2022-02-07 00:03:06,H03,"CT07,2",,11637.0
12158,2022-02-07 00:03:14,H03,"CT08,5",,12555.0
12159,2022-02-07 00:03:34,H03,"CT09,8",,11239.0
12160,2022-02-07 00:03:43,H03,"CT10,11",,11988.0
12161,2022-02-07 00:03:43,H02,"CT04,2",,14035.5
12162,2022-02-07 00:05:15,H02,"CT06,8",,13850.5
12163,2022-02-07 00:18:01,H02,"CT04,2",,14022.0
12164,2022-02-07 00:18:04,H03,"CT07,2",,12586.0
12165,2022-02-07 00:18:12,H03,"CT08,5",,12803.0
12166,2022-02-07 00:18:19,H02,"CT05,5",,13443.5
12167,2022-02-07 00:18:28,H03,"CT09,8",,12606.0
12168,2022-02-07 00:18:34,H03,"CT10,11",,12231.5
12169,2022-02-07 00:19:02,H02,"CT06,8",,13709.0
12170,2022-02-07 00:33:04,H03,"CT07,2",,12763.0
12171,2022-02-07 00:33:09,H02,"CT04,2",,13496.0
12172,2022-02-07 00:33:21,H03,"CT08,5",,13151.0
12173,2022-02-07 00:33:22,H03,"CT09,8",,12603.0
12174,2022-02-07 00:33:35,H03,"CT10,11",,12479.0
12175,2022-02-07 00:33:37,H02,"CT05,5",,13487.0
12176,2022-02-07 00:38:34,H01,"CT03,8",,10006.0
12177,2022-02-07 00:48:01,H02,"CT04,2",,14261.0
12178,2022-02-07 00:48:06,H03,"CT07,2",,13445.0
12179,2022-02-07 00:48:18,H03,"CT08,5",,12412.0
12180,2022-02-07 00:48:29,H03,"CT09,8",,12177.5
12181,2022-02-07 00:48:36,H03,"CT10,11",,12499.5
12182,2022-02-07 00:48:57,H02,"CT05,5",,13782.0
12183,2022-02-07 00:49:27,H02,"CT06,8",,13324.0
12184,2022-02-07 00:53:35,H01,"CT01,2",,15016.0
12185,2022-02-07 00:55:05,H01,"CT02,5",,13853.0
12186,2022-02-07 01:03:09,H03,"CT07,2",,12727.5
12187,2022-02-07 01:03:12,H02,"CT04,2",,13344.0
12188,2022-02-07 01:03:20,H03,"CT08,5",,12997.0
12189,2022-02-07 01:03:23,H03,"CT09,8",,11578.0
12190,2022-02-07 01:03:33,H03,"CT10,11",,12334.0
12191,2022-02-07 01:03:55,H02,"CT05,5",,13398.0
12192,2022-02-07 01:04:56,H02,"CT06,8",,13680.0
12193,2022-02-07 01:17:59,H02,"CT04,2",,13342.0
12194,2022-02-07 01:18:08,H03,"CT07,2",,13122.0
12195,2022-02-07 01:18:22,H03,"CT08,5",,13799.5
12196,2022-02-07 01:18:26,H03,"CT09,8",,11825.0
12197,2022-02-07 01:18:34,H03,"CT10,11",,12529.0
12198,2022-02-07 01:18:51,H02,"CT05,5",,13890.0
12199,2022-02-07 01:19:27,H02,"CT06,8",,13148.0
12200,2022-02-07 01:33:05,H03,"CT07,2",,12990.0
12201,2022-02-07 01:33:15,H03,"CT08,5",,12610.5
12202,2022-02-07 01:33:23,H03,"CT09,8",,12456.0
12203,2022-02-07 01:33:33,H03,"CT10,11",,12223.0
12204,2022-02-07 01:48:05,H03,"CT07,2",,13001.0
12205,2022-02-07 01:48:08,H02,"CT04,2",,13828.0
12206,2022-02-07 01:48:13,H03,"CT08,5",,12865.0
12207,2022-02-07 01:48:28,H03,"CT09,8",,12042.0
12208,2022-02-07 01:48:32,H03,"CT10,11",,11877.0
12209,2022-02-07 01:49:43,H02,"CT06,8",,12940.0
12210,2022-02-07 01:52:17,H01,"CT02,5",,13241.5
12211,2022-02-07 01:52:38,H01,"CT03,8",,9526.0
12212,2022-02-07 02:03:03,H03,"CT07,2",,12369.0
12213,2022-02-07 02:03:12,H03,"CT08,5",,12005.5
12214,2022-02-07 02:03:22,H03,"CT09,8",,12782.5
12215,2022-02-07 02:03:33,H03,"CT10,11",,12821.0
12216,2022-02-07 02:03:58,H02,"CT04,2",,13576.0
12217,2022-02-07 02:18:05,H03,"CT07,2",,13341.0
12218,2022-02-07 02:18:16,H03,"CT08,5",,12360.0
12219,2022-02-07 02:18:23,H03,"CT09,8",,11574.0
12220,2022-02-07 02:18:29,H02,"CT06,8",,13422.0
12221,2022-02-07 02:18:37,H03,"CT10,11",,10746.0
12222,2022-02-07 02:20:15,H02,"CT04,2",,14224.0
12223,2022-02-07 02:22:54,H01,"CT02,5",,13672.5
12224,2022-02-07 02:33:03,H03,"CT07,2",,13071.5
12225,2022-02-07 02:33:13,H03,"CT08,5",,11985.0
12226,2022-02-07 02:33:23,H03,"CT09,8",,11596.0
12227,2022-02-07 02:33:31,H02,"CT04,2",,13425.0
12228,2022-02-07 02:33:36,H03,"CT10,11",,13155.0
12229,2022-02-07 02:34:03,H02,"CT05,5",,11637.0
12230,2022-02-07 02:37:02,H01,"CT03,8",,10254.0
12231,2022-02-07 02:48:03,H03,"CT07,2",,13301.0
12232,2022-02-07 02:48:05,H02,"CT04,2",,13998.0
12233,2022-02-07 02:48:15,H03,"CT08,5",,13083.0
12234,2022-02-07 02:48:15,H01,"CT02,5",,14042.0
12235,2022-02-07 02:48:22,H03,"CT09,8",,12321.0
12236,2022-02-07 02:48:31,H02,"CT05,5",,12755.0
12237,2022-02-07 02:48:35,H03,"CT10,11",,12142.0
12238,2022-02-07 02:49:05,H02,"CT06,8",,12207.0
12239,2022-02-07 02:51:44,H01,"CT03,8",,10099.5
12240,2022-02-07 03:03:03,H03,"CT07,2",,13543.5
12241,2022-02-07 03:03:10,H02,"CT04,2",,14004.0
12242,2022-02-07 03:03:14,H03,"CT08,5",,11454.0
12243,2022-02-07 03:03:25,H03,"CT09,8",,12378.5
12244,2022-02-07 03:03:34,H03,"CT10,11",,13430.0
12245,2022-02-07 03:07:04,H02,"CT06,8",,4234.0
12246,2022-02-07 03:18:04,H03,"CT07,2",,12415.5
12247,2022-02-07 03:18:25,H02,"CT04,2",,12644.0
12248,2022-02-07 03:18:25,H03,"CT09,8",,13651.5
12249,2022-02-07 03:18:33,H03,"CT10,11",,11706.0
12250,2022-02-07 03:19:34,H02,"CT05,5",,12575.0
12251,2022-02-07 03:19:37,H02,"CT06,8",,13840.0
12252,2022-02-07 03:33:00,H02,"CT05,5",,12975.5
12253,2022-02-07 03:33:04,H03,"CT07,2",,12520.0
12254,2022-02-07 03:33:17,H03,"CT08,5",,12777.0
12255,2022-02-07 03:33:27,H03,"CT09,8",,12538.5
12256,2022-02-07 03:33:29,H02,"CT04,2",,14661.0
12257,2022-02-07 03:33:31,H02,"CT06,8",,13673.5
12258,2022-02-07 03:33:33,H03,"CT10,11",,12705.5
12259,2022-02-07 03:33:45,H01,"CT02,5",,11566.0
12260,2022-02-07 03:34:21,H01,"CT03,8",,9170.0
12261,2022-02-07 03:47:56,H01,"CT02,5",,10216.5
12262,2022-02-07 03:48:03,H03,"CT07,2",,11447.0
12263,2022-02-07 03:48:18,H02,"CT04,2",,15440.0
12264,2022-02-07 03:48:19,H03,"CT08,5",,13576.0
12265,2022-02-07 03:48:35,H02,"CT05,5",,12944.0
12266,2022-02-07 03:48:36,H03,"CT09,8",,12429.0
12267,2022-02-07 03:48:42,H03,"CT10,11",,12759.0
12268,2022-02-07 03:49:00,H02,"CT06,8",,12739.0
12269,2022-02-07 03:51:45,H01,"CT03,8",,9564.0
12270,2022-02-07 04:02:29,H01,"CT01,2",,14716.0
12271,2022-02-07 04:02:38,H01,"CT02,5",,13702.0
12272,2022-02-07 04:03:02,H03,"CT07,2",,13790.0
12273,2022-02-07 04:03:08,H02,"CT04,2",,13728.0
12274,2022-02-07 04:03:14,H03,"CT08,5",,12916.0
12275,2022-02-07 04:03:20,H01,"CT03,8",,10375.0
12276,2022-02-07 04:03:30,H03,"CT09,8",,13032.0
12277,2022-02-07 04:03:39,H02,"CT05,5",,13223.0
12278,2022-02-07 04:03:40,H03,"CT10,11",,13142.0
12279,2022-02-07 04:04:12,H02,"CT06,8",,13533.0
12280,2022-02-07 04:18:03,H03,"CT07,2",,12504.0
12281,2022-02-07 04:18:05,H01,"CT03,8",,9759.5
12282,2022-02-07 04:18:16,H02,"CT04,2",,13499.0
12283,2022-02-07 04:18:16,H03,"CT08,5",,12893.0
12284,2022-02-07 04:18:54,H03,"CT10,11",,13337.0
12285,2022-02-07 04:18:58,H02,"CT06,8",,14404.0
12286,2022-02-07 04:19:01,H03,"CT09,8",,11402.5
12287,2022-02-07 04:33:02,H02,"CT04,2",,15335.5
12288,2022-02-07 04:33:14,H03,"CT07,2",,13155.0
12289,2022-02-07 04:33:17,H03,"CT08,5",,13877.0
12290,2022-02-07 04:33:38,H03,"CT09,8",,12548.0
12291,2022-02-07 04:33:53,H03,"CT10,11",,11971.0
12292,2022-02-07 04:34:09,H02,"CT05,5",,13795.0
12293,2022-02-07 04:48:07,H03,"CT07,2",,13127.0
12294,2022-02-07 04:48:15,H03,"CT08,5",,12896.0
12295,2022-02-07 04:48:28,H03,"CT09,8",,11773.0
12296,2022-02-07 04:48:40,H02,"CT04,2",,15448.5
12297,2022-02-07 04:48:45,H03,"CT10,11",,12436.0
12298,2022-02-07 04:48:53,H02,"CT06,8",,13359.0
12299,2022-02-07 04:48:58,H02,"CT05,5",,13530.0
12300,2022-02-07 05:03:06,H03,"CT07,2",,12461.0
12301,2022-02-07 05:03:13,H03,"CT08,5",,13111.0
12302,2022-02-07 05:03:26,H02,"CT04,2",,13961.0
12303,2022-02-07 05:03:27,H03,"CT09,8",,11881.0
12304,2022-02-07 05:03:42,H03,"CT10,11",,13713.0
12305,2022-02-07 05:04:14,H02,"CT05,5",,13543.0
12306,2022-02-07 05:04:54,H02,"CT06,8",,12958.0
12307,2022-02-07 05:07:52,H01,"CT02,5",,13766.0
12308,2022-02-07 05:18:04,H03,"CT07,2",,12752.0
12309,2022-02-07 05:18:22,H03,"CT08,5",,13609.0
12310,2022-02-07 05:18:30,H03,"CT09,8",,12643.5
12311,2022-02-07 05:18:46,H03,"CT10,11",,12633.0
12312,2022-02-07 05:19:14,H02,"CT05,5",,13725.0
12313,2022-02-07 05:19:17,H01,"CT02,5",,12897.0
12314,2022-02-07 05:23:38,H01,"CT01,2",,14717.0
12315,2022-02-07 05:33:03,H03,"CT07,2",,12595.0
12316,2022-02-07 05:33:26,H03,"CT08,5",,13079.5
12317,2022-02-07 05:33:30,H03,"CT09,8",,11891.5
12318,2022-02-07 05:33:48,H03,"CT10,11",,11444.0
12319,2022-02-07 05:33:48,H02,"CT05,5",,13465.0
12320,2022-02-07 05:33:57,H02,"CT06,8",,13949.0
12321,2022-02-07 05:48:07,H03,"CT07,2",,12299.0
12322,2022-02-07 05:48:23,H03,"CT08,5",,13193.0
12323,2022-02-07 05:48:23,H02,"CT04,2",,13295.0
12324,2022-02-07 05:48:36,H03,"CT10,11",,12210.5
12325,2022-02-07 05:48:36,H03,"CT09,8",,11425.0
12326,2022-02-07 05:48:57,H02,"CT05,5",,13571.0
12327,2022-02-07 05:49:18,H02,"CT06,8",,12710.0
12328,2022-02-07 05:52:09,H01,"CT01,2",,14404.0
12329,2022-02-07 05:55:12,H01,"CT03,8",,10174.0
12330,2022-02-07 06:02:52,H02,"CT04,2",,14052.5
12331,2022-02-07 06:03:02,H03,"CT07,2",,12316.0
12332,2022-02-07 06:03:14,H03,"CT08,5",,12593.5
12333,2022-02-07 06:03:23,H03,"CT09,8",,11849.5
12334,2022-02-07 06:03:49,H02,"CT05,5",,12984.0
12335,2022-02-07 06:03:49,H03,"CT10,11",,11323.0
12336,2022-02-07 06:04:43,H01,"CT01,2",,14808.0
12337,2022-02-07 06:08:01,H01,"CT02,5",,14225.0
12338,2022-02-07 06:18:06,H03,"CT07,2",,12263.0
12339,2022-02-07 06:18:26,H02,"CT04,2",,14410.0
12340,2022-02-07 06:18:27,H03,"CT08,5",,12586.0
12341,2022-02-07 06:18:33,H03,"CT09,8",,12263.0
12342,2022-02-07 06:18:44,H03,"CT10,11",,12200.0
12343,2022-02-07 06:19:03,H02,"CT05,5",,12650.0
12344,2022-02-07 06:19:31,H02,"CT06,8",,12768.0
12345,2022-02-07 06:22:44,H01,"CT02,5",,14664.0
12346,2022-02-07 06:24:44,H01,"CT03,8",,10053.0
12347,2022-02-07 06:33:02,H02,"CT04,2",,13268.5
12348,2022-02-07 06:33:04,H03,"CT07,2",,13048.5
12349,2022-02-07 06:33:13,H03,"CT08,5",,13310.5
12350,2022-02-07 06:33:39,H03,"CT10,11",,12514.5
12351,2022-02-07 06:33:57,H02,"CT05,5",,12525.5
12352,2022-02-07 06:33:59,H02,"CT06,8",,12293.0
12353,2022-02-07 06:43:19,H01,"CT03,8",,10122.0
12354,2022-02-07 06:48:06,H03,"CT07,2",,12118.5
12355,2022-02-07 06:48:15,H02,"CT04,2",,13971.0
12356,2022-02-07 06:48:19,H03,"CT08,5",,11579.0
12357,2022-02-07 06:48:35,H03,"CT10,11",,12744.0
12358,2022-02-07 06:49:10,H02,"CT06,8",,13645.0
12359,2022-02-07 06:53:48,H01,"CT03,8",,9978.0
12360,2022-02-07 07:03:06,H03,"CT07,2",,12868.5
12361,2022-02-07 07:03:22,H03,"CT08,5",,13645.5
12362,2022-02-07 07:03:23,H03,"CT09,8",,13142.0
12363,2022-02-07 07:03:33,H03,"CT10,11",,11535.0
12364,2022-02-07 07:18:02,H03,"CT07,2",,13060.0
12365,2022-02-07 07:18:03,H02,"CT04,2",,14079.0
12366,2022-02-07 07:18:12,H03,"CT08,5",,13437.0
12367,2022-02-07 07:18:35,H03,"CT09,8",,13162.0
12368,2022-02-07 07:18:45,H03,"CT10,11",,13639.0
12369,2022-02-07 07:18:59,H02,"CT06,8",,13912.0
12370,2022-02-07 07:29:13,H01,"CT01,2",,13678.0
12371,2022-02-07 07:33:06,H03,"CT07,2",,12243.0
12372,2022-02-07 07:33:19,H03,"CT08,5",,12784.0
12373,2022-02-07 07:33:29,H03,"CT09,8",,12099.5
12374,2022-02-07 07:33:39,H02,"CT04,2",,11572.0
12375,2022-02-07 07:33:40,H03,"CT10,11",,11151.0
12376,2022-02-07 07:34:09,H02,"CT05,5",,13197.0
12377,2022-02-07 07:47:52,H02,"CT05,5",,14270.0
12378,2022-02-07 07:48:02,H03,"CT07,2",,13154.0
12379,2022-02-07 07:48:04,H02,"CT04,2",,15537.0
12380,2022-02-07 07:48:18,H03,"CT08,5",,13803.0
12381,2022-02-07 07:48:28,H03,"CT09,8",,12397.0
12382,2022-02-07 07:48:39,H03,"CT10,11",,14036.5
12383,2022-02-07 07:48:51,H02,"CT06,8",,13867.0
12384,2022-02-07 07:53:52,H01,"CT02,5",,13298.0
12385,2022-02-07 07:54:47,H01,"CT03,8",,9464.0
12386,2022-02-07 08:03:03,H03,"CT07,2",,12141.0
12387,2022-02-07 08:03:18,H03,"CT08,5",,13381.0
12388,2022-02-07 08:03:44,H03,"CT09,8",,12364.0
12389,2022-02-07 08:03:44,H02,"CT04,2",,13421.0
12390,2022-02-07 08:03:49,H03,"CT10,11",,13316.0
12391,2022-02-07 08:04:53,H02,"CT06,8",,13320.0
12392,2022-02-07 08:06:27,H01,"CT02,5",,13303.5
12393,2022-02-07 08:07:54,H01,"CT01,2",,15703.0
12394,2022-02-07 08:18:03,H03,"CT07,2",,12555.5
12395,2022-02-07 08:18:06,H02,"CT04,2",,14949.5
12396,2022-02-07 08:18:13,H03,"CT08,5",,12716.5
12397,2022-02-07 08:18:25,H03,"CT09,8",,11058.0
12398,2022-02-07 08:18:35,H03,"CT10,11",,12567.0
12399,2022-02-07 08:18:35,H02,"CT05,5",,14454.0
12400,2022-02-07 08:19:30,H02,"CT06,8",,13307.0
12401,2022-02-07 08:33:06,H02,"CT04,2",,13660.5
12402,2022-02-07 08:33:06,H03,"CT07,2",,12555.0
12403,2022-02-07 08:33:18,H03,"CT08,5",,13450.0
12404,2022-02-07 08:33:34,H03,"CT09,8",,12691.0
12405,2022-02-07 08:33:38,H02,"CT05,5",,14251.0
12406,2022-02-07 08:33:39,H03,"CT10,11",,12163.0
12407,2022-02-07 08:34:26,H02,"CT06,8",,13189.0
12408,2022-02-07 08:35:12,H01,"CT02,5",,11877.0
12409,2022-02-07 08:48:02,H02,"CT04,2",,14637.5
12410,2022-02-07 08:48:07,H03,"CT07,2",,12759.0
12411,2022-02-07 08:48:12,H03,"CT08,5",,13650.0
12412,2022-02-07 08:48:26,H03,"CT09,8",,13009.0
12413,2022-02-07 08:48:46,H02,"CT05,5",,13295.5
12414,2022-02-07 08:49:45,H02,"CT06,8",,12736.0
12415,2022-02-07 08:54:32,H01,"CT03,8",,9988.0
12416,2022-02-07 09:03:07,H03,"CT07,2",,14100.5
12417,2022-02-07 09:03:20,H03,"CT08,5",,12633.5
12418,2022-02-07 09:03:29,H03,"CT09,8",,12648.0
12419,2022-02-07 09:03:30,H02,"CT04,2",,14516.5
12420,2022-02-07 09:03:49,H03,"CT10,11",,12735.0
12421,2022-02-07 09:03:49,H02,"CT05,5",,13341.0
12422,2022-02-07 09:18:04,H03,"CT07,2",,12758.0
12423,2022-02-07 09:18:14,H03,"CT08,5",,13331.0
12424,2022-02-07 09:18:41,H03,"CT09,8",,12575.5
12425,2022-02-07 09:18:53,H03,"CT10,11",,13701.0
12426,2022-02-07 09:19:45,H02,"CT06,8",,14043.5
12427,2022-02-07 09:28:54,H01,"CT01,2",,14837.0
12428,2022-02-07 09:33:08,H03,"CT07,2",,12069.5
12429,2022-02-07 09:33:17,H03,"CT08,5",,13015.0
12430,2022-02-07 09:33:28,H03,"CT09,8",,13061.0
12431,2022-02-07 09:33:38,H03,"CT10,11",,12769.0
12432,2022-02-07 09:34:22,H02,"CT05,5",,13214.0
12433,2022-02-07 09:36:07,H02,"CT04,2",,12423.5
12434,2022-02-07 09:37:56,H02,"CT06,8",,14236.5
12435,2022-02-07 09:48:02,H03,"CT07,2",,12563.0
12436,2022-02-07 09:48:18,H03,"CT08,5",,12485.5
12437,2022-02-07 09:48:29,H03,"CT09,8",,12514.5
12438,2022-02-07 09:48:36,H03,"CT10,11",,12916.0
12439,2022-02-07 09:49:02,H02,"CT05,5",,13599.5
12440,2022-02-07 09:52:16,H02,"CT06,8",,13005.0
12441,2022-02-07 10:03:02,H03,"CT07,2",,12975.5
12442,2022-02-07 10:03:12,H03,"CT08,5",,13211.0
12443,2022-02-07 10:03:22,H03,"CT09,8",,12464.5
12444,2022-02-07 10:03:35,H03,"CT10,11",,12151.0
12445,2022-02-07 10:06:38,H02,"CT04,2",,13959.0
12446,2022-02-07 10:09:33,H01,"CT02,5",,14642.5
12447,2022-02-07 10:18:09,H03,"CT07,2",,13150.0
12448,2022-02-07 10:18:26,H03,"CT09,8",,11839.0
12449,2022-02-07 10:18:26,H03,"CT08,5",,12815.0
12450,2022-02-07 10:18:29,H02,"CT05,5",,12710.0
12451,2022-02-07 10:18:52,H03,"CT10,11",,11842.0
12452,2022-02-07 10:18:54,H02,"CT04,2",,13985.0
12453,2022-02-07 10:19:27,H02,"CT06,8",,14544.0
12454,2022-02-07 10:33:05,H03,"CT07,2",,12620.5
12455,2022-02-07 10:33:15,H03,"CT08,5",,12664.5
12456,2022-02-07 10:33:28,H03,"CT09,8",,12469.0
12457,2022-02-07 10:33:43,H03,"CT10,11",,12480.0
12458,2022-02-07 10:33:54,H02,"CT04,2",,14546.0
12459,2022-02-07 10:33:59,H02,"CT05,5",,14270.0
12460,2022-02-07 10:34:38,H02,"CT06,8",,12871.0
12461,2022-02-07 10:48:05,H03,"CT07,2",,12215.0
12462,2022-02-07 10:48:12,H03,"CT08,5",,13564.0
12463,2022-02-07 10:48:22,H03,"CT09,8",,12081.0
12464,2022-02-07 10:48:52,H03,"CT10,11",,13563.0
12465,2022-02-07 10:48:53,H02,"CT05,5",,13558.5
12466,2022-02-07 10:49:05,H02,"CT04,2",,14711.5
12467,2022-02-07 10:49:17,H02,"CT06,8",,13753.0
12468,2022-02-07 10:53:52,H01,"CT01,2",,15243.0
12469,2022-02-07 11:03:06,H03,"CT07,2",,12993.5
12470,2022-02-07 11:03:11,H01,"CT02,5",,14369.0
12471,2022-02-07 11:03:22,H03,"CT08,5",,12567.5
12472,2022-02-07 11:03:28,H02,"CT04,2",,13265.0
12473,2022-02-07 11:03:29,H03,"CT09,8",,12231.0
12474,2022-02-07 11:03:38,H03,"CT10,11",,11826.0
12475,2022-02-07 11:05:04,H02,"CT06,8",,13615.0
12476,2022-02-07 11:18:03,H03,"CT07,2",,12533.0
12477,2022-02-07 11:18:20,H03,"CT08,5",,12439.0
12478,2022-02-07 11:18:24,H02,"CT04,2",,14276.0
12479,2022-02-07 11:18:25,H03,"CT09,8",,13187.0
12480,2022-02-07 11:18:41,H03,"CT10,11",,12334.0
12481,2022-02-07 11:19:23,H02,"CT05,5",,13922.5
12482,2022-02-07 11:20:11,H02,"CT06,8",,14236.0
12483,2022-02-07 11:33:05,H03,"CT07,2",,13130.0
12484,2022-02-07 11:33:20,H03,"CT08,5",,12703.5
12485,2022-02-07 11:33:31,H03,"CT09,8",,12237.0
12486,2022-02-07 11:33:38,H03,"CT10,11",,13417.0
12487,2022-02-07 11:34:30,H02,"CT04,2",,15052.0
12488,2022-02-07 11:34:52,H02,"CT06,8",,13449.5
12489,2022-02-07 11:48:00,H01,"CT02,5",,14892.0
12490,2022-02-07 11:48:04,H03,"CT07,2",,13542.0
12491,2022-02-07 11:48:19,H02,"CT04,2",,14218.0
12492,2022-02-07 11:48:20,H03,"CT08,5",,12322.0
12493,2022-02-07 11:48:27,H03,"CT09,8",,12355.0
12494,2022-02-07 11:49:15,H02,"CT06,8",,13446.0
12495,2022-02-07 12:03:07,H03,"CT07,2",,12660.0
12496,2022-02-07 12:03:17,H03,"CT08,5",,12179.0
12497,2022-02-07 12:03:35,H03,"CT09,8",,12171.0
12498,2022-02-07 12:03:53,H02,"CT04,2",,13703.5
12499,2022-02-07 12:03:55,H03,"CT10,11",,12972.0
12500,2022-02-07 12:04:28,H02,"CT06,8",,13815.0
12501,2022-02-07 12:18:10,H03,"CT07,2",,11440.0
12502,2022-02-07 12:18:21,H03,"CT08,5",,13679.0
12503,2022-02-07 12:18:27,H03,"CT09,8",,12487.0
12504,2022-02-07 12:19:30,H02,"CT04,2",,13592.0
12505,2022-02-07 12:20:30,H02,"CT06,8",,13103.0
12506,2022-02-07 12:33:06,H03,"CT07,2",,12143.5
12507,2022-02-07 12:33:21,H03,"CT08,5",,12666.5
12508,2022-02-07 12:33:30,H03,"CT09,8",,12750.0
12509,2022-02-07 12:33:42,H02,"CT04,2",,12449.0
12510,2022-02-07 12:34:16,H03,"CT10,11",,12964.0
12511,2022-02-07 12:48:04,H03,"CT07,2",,12893.0
12512,2022-02-07 12:48:27,H03,"CT08,5",,13550.0
12513,2022-02-07 12:48:35,H03,"CT09,8",,12898.0
12514,2022-02-07 12:48:57,H03,"CT10,11",,13475.0
12515,2022-02-07 12:48:57,H02,"CT04,2",,13535.5
12516,2022-02-07 12:49:33,H02,"CT05,5",,13749.0
12517,2022-02-07 12:51:56,H02,"CT06,8",,13817.0
12518,2022-02-07 13:03:06,H03,"CT07,2",,12315.0
12519,2022-02-07 13:03:19,H03,"CT08,5",,13079.0
12520,2022-02-07 13:03:33,H03,"CT09,8",,11805.5
12521,2022-02-07 13:03:33,H02,"CT04,2",,15010.0
12522,2022-02-07 13:03:42,H03,"CT10,11",,13084.5
12523,2022-02-07 13:04:41,H02,"CT05,5",,12841.0
12524,2022-02-07 13:18:04,H03,"CT07,2",,11766.0
12525,2022-02-07 13:18:17,H02,"CT04,2",,14499.0
12526,2022-02-07 13:18:24,H03,"CT08,5",,12962.0
12527,2022-02-07 13:18:33,H03,"CT09,8",,12957.0
12528,2022-02-07 13:18:45,H03,"CT10,11",,12899.0
12529,2022-02-07 13:18:59,H02,"CT05,5",,12633.0
12530,2022-02-07 13:19:06,H01,"CT03,8",,9732.0
12531,2022-02-07 13:19:22,H02,"CT06,8",,13942.0
12532,2022-02-07 13:33:06,H03,"CT07,2",,13395.0
12533,2022-02-07 13:33:24,H03,"CT08,5",,12891.0
12534,2022-02-07 13:33:38,H02,"CT04,2",,14635.5
12535,2022-02-07 13:33:40,H03,"CT09,8",,12865.0
12536,2022-02-07 13:33:51,H03,"CT10,11",,13430.0
12537,2022-02-07 13:34:36,H02,"CT05,5",,13702.5
12538,2022-02-07 13:36:01,H02,"CT06,8",,13212.0
12539,2022-02-07 13:48:07,H03,"CT07,2",,12783.0
12540,2022-02-07 13:48:32,H03,"CT08,5",,13059.0
12541,2022-02-07 13:48:35,H03,"CT09,8",,12133.0
12542,2022-02-07 13:48:55,H02,"CT04,2",,13161.0
12543,2022-02-07 13:48:57,H03,"CT10,11",,12162.0
12544,2022-02-07 13:49:15,H02,"CT05,5",,11846.0
12545,2022-02-07 13:53:57,H01,"CT03,8",,10305.0
12546,2022-02-07 14:03:06,H03,"CT07,2",,11203.0
12547,2022-02-07 14:03:20,H03,"CT08,5",,12714.0
12548,2022-02-07 14:03:40,H03,"CT10,11",,11916.0
12549,2022-02-07 14:03:40,H02,"CT04,2",,13251.0
12550,2022-02-07 14:03:43,H03,"CT09,8",,11996.0
12551,2022-02-07 14:04:06,H02,"CT06,8",,14608.0
12552,2022-02-07 14:04:36,H02,"CT05,5",,13998.0
12553,2022-02-07 14:18:03,H03,"CT07,2",,12258.0
12554,2022-02-07 14:18:19,H03,"CT08,5",,11667.0
12555,2022-02-07 14:18:31,H03,"CT09,8",,11681.5
12556,2022-02-07 14:18:41,H02,"CT04,2",,15038.0
12557,2022-02-07 14:18:51,H03,"CT10,11",,12971.0
12558,2022-02-07 14:19:44,H02,"CT05,5",,13723.0
12559,2022-02-07 14:33:01,H03,"CT07,2",,11555.5
12560,2022-02-07 14:33:17,H03,"CT08,5",,11736.0
12561,2022-02-07 14:33:21,H02,"CT04,2",,14862.5
12562,2022-02-07 14:33:27,H03,"CT09,8",,12788.0
12563,2022-02-07 14:33:47,H03,"CT10,11",,11073.0
12564,2022-02-07 14:34:00,H02,"CT05,5",,14191.5
12565,2022-02-07 14:35:07,H02,"CT06,8",,13393.5
12566,2022-02-07 14:48:05,H03,"CT07,2",,12504.0
12567,2022-02-07 14:48:21,H03,"CT08,5",,13036.0
12568,2022-02-07 14:48:31,H03,"CT09,8",,11411.5
12569,2022-02-07 14:48:35,H02,"CT04,2",,13904.0
12570,2022-02-07 14:48:43,H03,"CT10,11",,12935.0
12571,2022-02-07 14:49:24,H02,"CT05,5",,13231.0
12572,2022-02-07 14:50:27,H02,"CT06,8",,14181.0
12573,2022-02-07 15:03:06,H03,"CT07,2",,12271.0
12574,2022-02-07 15:03:19,H03,"CT08,5",,13770.0
12575,2022-02-07 15:03:32,H03,"CT09,8",,12884.0
12576,2022-02-07 15:03:42,H02,"CT04,2",,14071.0
12577,2022-02-07 15:03:48,H03,"CT10,11",,12736.0
12578,2022-02-07 15:04:17,H02,"CT06,8",,13658.0
12579,2022-02-07 15:07:28,H02,"CT05,5",,13769.5
12580,2022-02-07 15:18:05,H03,"CT07,2",,12352.5
12581,2022-02-07 15:18:18,H03,"CT08,5",,12432.0
12582,2022-02-07 15:18:34,H03,"CT09,8",,12153.0
12583,2022-02-07 15:18:38,H02,"CT04,2",,12581.0
12584,2022-02-07 15:18:43,H03,"CT10,11",,12177.5
12585,2022-02-07 15:21:46,H02,"CT06,8",,13019.5
12586,2022-02-07 15:24:52,H01,"CT02,5",,14522.0
12587,2022-02-07 15:33:05,H03,"CT07,2",,13014.0
12588,2022-02-07 15:33:17,H03,"CT08,5",,13202.0
12589,2022-02-07 15:33:29,H02,"CT04,2",,13802.0
