수집시간,수집장비ID,축사번호,모듈ID,센서타입,측정값,센서시간
2021-06-15 10:47:06,GW01,1,00000001,humidity,66.96669,20210615104704
2021-06-15 10:47:06,GW01,1,00000001,temp,27.03166,20210615104704
2021-06-15 10:43:06,GW01,1,00000001,humidity,67.13834,20210615104304
2021-06-15 10:43:06,GW01,1,00000001,temp,27.00833,20210615104304
2021-06-15 10:39:06,GW01,1,00000001,humidity,67.20834,20210615103904
2021-06-15 10:39:06,GW01,1,00000001,temp,26.99667,20210615103904
2021-06-15 10:35:06,GW01,1,00000001,temp,26.98667,20210615103504
2021-06-15 10:35:06,GW01,1,00000001,humidity,66.82832,20210615103504
2021-06-15 10:31:06,GW01,1,00000001,humidity,66.61665,20210615103104
2021-06-15 10:31:06,GW01,1,00000001,temp,26.97501,20210615103104
2021-06-15 10:27:06,GW01,1,00000001,temp,26.95334,20210615102704
2021-06-15 10:27:06,GW01,1,00000001,humidity,66.33835,20210615102704
2021-06-15 10:23:05,GW01,1,00000001,humidity,65.73499,20210615102303
2021-06-15 10:23:05,GW01,1,00000001,temp,26.995,20210615102303
2021-06-15 10:15:06,GW01,1,00000001,humidity,65.44499,20210615101503
2021-06-15 10:15:06,GW01,1,00000001,temp,27.01167,20210615101503
2021-06-15 10:11:06,GW01,1,00000001,humidity,65.42831,20210615101105
2021-06-15 10:11:06,GW01,1,00000001,temp,27.08832,20210615101105
2021-06-15 10:07:06,GW01,1,00000001,temp,27.19332,20210615100705
2021-06-15 10:07:06,GW01,1,00000001,humidity,65.41496,20210615100705
2021-06-15 10:03:06,GW01,1,00000001,temp,27.21333,20210615100305
2021-06-15 10:03:06,GW01,1,00000001,humidity,65.39829,20210615100305
2021-06-15 09:59:06,GW01,1,00000001,humidity,65.38164,20210615095905
2021-06-15 09:59:06,GW01,1,00000001,temp,27.29668,20210615095905
2021-06-15 09:55:06,GW01,1,00000001,temp,27.30167,20210615095505
2021-06-15 09:55:06,GW01,1,00000001,humidity,65.42497,20210615095505
2021-06-15 09:51:06,GW01,1,00000001,temp,27.23168,20210615095104
2021-06-15 09:51:06,GW01,1,00000001,humidity,65.66168,20210615095104
2021-06-15 09:47:06,GW01,1,00000001,humidity,66.57002,20210615094704
2021-06-15 09:47:06,GW01,1,00000001,temp,27.12332,20210615094704
2021-06-15 09:43:06,GW01,1,00000001,temp,26.97667,20210615094304
2021-06-15 09:43:06,GW01,1,00000001,humidity,66.44501,20210615094304
2021-06-15 09:39:06,GW01,1,00000001,humidity,66.30502,20210615093904
2021-06-15 09:39:06,GW01,1,00000001,temp,26.90001,20210615093904
2021-06-15 09:35:06,GW01,1,00000001,temp,26.77001,20210615093504
2021-06-15 09:35:06,GW01,1,00000001,humidity,67.06499,20210615093504
2021-06-15 09:31:06,GW01,1,00000001,humidity,67.67833,20210615093104
2021-06-15 09:31:06,GW01,1,00000001,temp,26.63832,20210615093104
2021-06-15 09:27:06,GW01,1,00000001,temp,26.57999,20210615092704
2021-06-15 09:27:06,GW01,1,00000001,humidity,67.17999,20210615092704
2021-06-15 09:23:06,GW01,1,00000001,humidity,67.59833,20210615092304
2021-06-15 09:23:06,GW01,1,00000001,temp,26.54499,20210615092304
2021-06-15 09:19:06,GW01,1,00000001,temp,26.50167,20210615091903
2021-06-15 09:19:06,GW01,1,00000001,humidity,67.43497,20210615091903
2021-06-15 09:15:06,GW01,1,00000001,temp,26.52833,20210615091503
2021-06-15 09:15:06,GW01,1,00000001,humidity,67.57334,20210615091503
2021-06-15 09:11:06,GW01,1,00000001,temp,26.50833,20210615091103
2021-06-15 09:11:06,GW01,1,00000001,humidity,67.94166,20210615091103
2021-06-15 09:07:06,GW01,1,00000001,temp,26.51864,20210615090703
2021-06-15 09:07:06,GW01,1,00000001,humidity,67.71526,20210615090703
2021-06-15 08:59:05,GW01,1,00000001,temp,26.67999,20210615085904
2021-06-15 08:59:05,GW01,1,00000001,humidity,67.5033,20210615085904
2021-06-15 08:55:07,GW01,1,00000001,humidity,67.93336,20210615085504
2021-06-15 08:55:07,GW01,1,00000001,temp,26.65499,20210615085504
2021-06-15 08:51:05,GW01,1,00000001,temp,26.66833,20210615085103
2021-06-15 08:51:05,GW01,1,00000001,humidity,67.86834,20210615085103
2021-06-15 08:47:05,GW01,1,00000001,humidity,68.31167,20210615084703
2021-06-15 08:47:05,GW01,1,00000001,temp,26.69999,20210615084703
2021-06-15 08:43:05,GW01,1,00000001,temp,26.64165,20210615084303
2021-06-15 08:43:05,GW01,1,00000001,humidity,68.11503,20210615084303
2021-06-15 08:39:05,GW01,1,00000001,temp,26.66665,20210615083903
2021-06-15 08:39:05,GW01,1,00000001,humidity,68.20665,20210615083903
2021-06-15 08:35:05,GW01,1,00000001,temp,26.64499,20210615083503
2021-06-15 08:35:05,GW01,1,00000001,humidity,67.98831,20210615083503
2021-06-15 08:31:05,GW01,1,00000001,temp,26.64498,20210615083103
2021-06-15 08:31:05,GW01,1,00000001,humidity,68.39668,20210615083103
2021-06-15 08:27:05,GW01,1,00000001,temp,26.65666,20210615082703
2021-06-15 08:27:05,GW01,1,00000001,humidity,68.42001,20210615082703
2021-06-15 08:23:05,GW01,1,00000001,humidity,68.25833,20210615082303
2021-06-15 08:23:05,GW01,1,00000001,temp,26.60665,20210615082303
2021-06-15 08:19:05,GW01,1,00000001,temp,26.60832,20210615081904
2021-06-15 08:19:05,GW01,1,00000001,humidity,68.55337,20210615081904
2021-06-15 08:15:05,GW01,1,00000001,humidity,68.50664,20210615081504
2021-06-15 08:15:05,GW01,1,00000001,temp,26.57166,20210615081504
2021-06-15 08:11:05,GW01,1,00000001,humidity,68.42666,20210615081104
2021-06-15 08:11:05,GW01,1,00000001,temp,26.57999,20210615081104
2021-06-15 08:07:05,GW01,1,00000001,humidity,69.125,20210615080704
2021-06-15 08:07:05,GW01,1,00000001,temp,26.57332,20210615080704
2021-06-15 08:03:05,GW01,1,00000001,humidity,69.12668,20210615080304
2021-06-15 08:03:05,GW01,1,00000001,temp,26.56999,20210615080304
2021-06-15 07:59:06,GW01,1,00000001,humidity,69.62001,20210615075904
2021-06-15 07:59:06,GW01,1,00000001,temp,26.53499,20210615075904
2021-06-15 07:55:05,GW01,1,00000001,temp,26.58999,20210615075504
2021-06-15 07:55:05,GW01,1,00000001,humidity,69.59334,20210615075504
2021-06-15 07:51:05,GW01,1,00000001,humidity,69.47834,20210615075104
2021-06-15 07:51:05,GW01,1,00000001,temp,26.51333,20210615075104
2021-06-15 07:47:05,GW01,1,00000001,humidity,69.67665,20210615074703
2021-06-15 07:47:05,GW01,1,00000001,temp,26.52666,20210615074703
2021-06-15 07:43:06,GW01,1,00000001,temp,26.515,20210615074303
2021-06-15 07:43:06,GW01,1,00000001,humidity,69.30835,20210615074303
2021-06-15 07:39:05,GW01,1,00000001,temp,26.52666,20210615073903
2021-06-15 07:39:05,GW01,1,00000001,humidity,69.30332,20210615073903
2021-06-15 07:35:05,GW01,1,00000001,temp,26.52833,20210615073503
2021-06-15 07:35:05,GW01,1,00000001,humidity,69.22501,20210615073503
2021-06-15 07:27:05,GW01,1,00000001,temp,26.505,20210615072703
2021-06-15 07:27:05,GW01,1,00000001,humidity,68.94997,20210615072703
2021-06-15 07:23:05,GW01,1,00000001,temp,26.51666,20210615072303
2021-06-15 07:23:05,GW01,1,00000001,humidity,68.62336,20210615072303
2021-06-15 07:19:05,GW01,1,00000001,humidity,68.91004,20210615071903
2021-06-15 07:19:05,GW01,1,00000001,temp,26.515,20210615071903
2021-06-15 07:15:05,GW01,1,00000001,humidity,69.16169,20210615071502
2021-06-15 07:15:05,GW01,1,00000001,temp,26.52166,20210615071502
2021-06-15 07:11:05,GW01,1,00000001,humidity,69.23335,20210615071104
2021-06-15 07:11:05,GW01,1,00000001,temp,26.51833,20210615071104
2021-06-15 07:07:05,GW01,1,00000001,humidity,69.41166,20210615070704
2021-06-15 07:07:05,GW01,1,00000001,temp,26.515,20210615070704
2021-06-15 07:03:05,GW01,1,00000001,humidity,69.53667,20210615070304
2021-06-15 07:03:05,GW01,1,00000001,temp,26.50333,20210615070304
2021-06-15 06:59:05,GW01,1,00000001,humidity,69.72165,20210615065904
2021-06-15 06:59:05,GW01,1,00000001,temp,26.49334,20210615065904
2021-06-15 06:55:05,GW01,1,00000001,humidity,69.85667,20210615065504
2021-06-15 06:55:05,GW01,1,00000001,temp,26.5,20210615065504
2021-06-15 06:51:05,GW01,1,00000001,temp,26.485,20210615065104
2021-06-15 06:51:05,GW01,1,00000001,humidity,69.76167,20210615065104
2021-06-15 06:47:05,GW01,1,00000001,humidity,69.44829,20210615064704
2021-06-15 06:47:05,GW01,1,00000001,temp,26.47334,20210615064704
2021-06-15 06:43:05,GW01,1,00000001,humidity,69.10337,20210615064304
2021-06-15 06:43:05,GW01,1,00000001,temp,26.485,20210615064304
2021-06-15 06:39:05,GW01,1,00000001,temp,26.40835,20210615063903
2021-06-15 06:39:05,GW01,1,00000001,humidity,68.74832,20210615063903
2021-06-15 06:35:05,GW01,1,00000001,humidity,68.82999,20210615063503
2021-06-15 06:35:05,GW01,1,00000001,temp,26.40335,20210615063503
2021-06-15 06:31:06,GW01,1,00000001,humidity,68.86335,20210615063103
2021-06-15 06:31:06,GW01,1,00000001,temp,26.40001,20210615063103
2021-06-15 06:27:05,GW01,1,00000001,humidity,68.88332,20210615062703
2021-06-15 06:27:05,GW01,1,00000001,temp,26.38835,20210615062703
2021-06-15 06:23:05,GW01,1,00000001,humidity,68.84666,20210615062303
2021-06-15 06:23:05,GW01,1,00000001,temp,26.39001,20210615062303
2021-06-15 06:19:05,GW01,1,00000001,temp,26.33168,20210615061903
2021-06-15 06:19:05,GW01,1,00000001,humidity,68.64671,20210615061903
2021-06-15 06:15:05,GW01,1,00000001,humidity,68.40165,20210615061503
2021-06-15 06:15:05,GW01,1,00000001,temp,26.34668,20210615061503
2021-06-15 06:11:05,GW01,1,00000001,humidity,68.2217,20210615061103
2021-06-15 06:11:05,GW01,1,00000001,temp,26.34668,20210615061103
2021-06-15 06:07:05,GW01,1,00000001,humidity,68.18811,20210615060702
2021-06-15 06:07:05,GW01,1,00000001,temp,26.38476,20210615060702
2021-06-15 05:57:06,GW01,1,00000001,temp,26.485,20210615055704
2021-06-15 05:57:06,GW01,1,00000001,humidity,68.45497,20210615055704
2021-06-15 05:53:06,GW01,1,00000001,humidity,68.59665,20210615055304
2021-06-15 05:53:06,GW01,1,00000001,temp,26.48333,20210615055304
2021-06-15 05:49:06,GW01,1,00000001,temp,26.47167,20210615054904
2021-06-15 05:49:06,GW01,1,00000001,humidity,68.69836,20210615054904
2021-06-15 05:45:06,GW01,1,00000001,temp,26.45334,20210615054504
2021-06-15 05:45:06,GW01,1,00000001,humidity,68.50832,20210615054504
2021-06-15 05:41:06,GW01,1,00000001,temp,26.44335,20210615054104
2021-06-15 05:41:06,GW01,1,00000001,humidity,68.69505,20210615054104
2021-06-15 05:37:06,GW01,1,00000001,temp,26.45167,20210615053704
2021-06-15 05:37:06,GW01,1,00000001,humidity,68.71003,20210615053704
2021-06-15 05:33:06,GW01,1,00000001,temp,26.47334,20210615053304
2021-06-15 05:33:06,GW01,1,00000001,humidity,68.71836,20210615053304
2021-06-15 05:29:06,GW01,1,00000001,humidity,68.78171,20210615052903
2021-06-15 05:29:06,GW01,1,00000001,temp,26.46167,20210615052903
2021-06-15 05:25:06,GW01,1,00000001,temp,26.46167,20210615052503
2021-06-15 05:25:06,GW01,1,00000001,humidity,68.74503,20210615052503
2021-06-15 05:21:06,GW01,1,00000001,temp,26.48475,20210615052103
2021-06-15 05:21:06,GW01,1,00000001,humidity,68.75258,20210615052103
2021-06-15 05:17:06,GW01,1,00000001,temp,26.49667,20210615051705
2021-06-15 05:17:06,GW01,1,00000001,humidity,68.73001,20210615051705
2021-06-15 05:13:06,GW01,1,00000001,humidity,68.92667,20210615051305
2021-06-15 05:13:06,GW01,1,00000001,temp,26.515,20210615051305
2021-06-15 05:09:06,GW01,1,00000001,humidity,69.015,20210615050905
2021-06-15 05:09:06,GW01,1,00000001,temp,26.53166,20210615050905
2021-06-15 05:05:06,GW01,1,00000001,temp,26.52666,20210615050505
2021-06-15 05:05:06,GW01,1,00000001,humidity,69.15334,20210615050505
2021-06-15 05:01:06,GW01,1,00000001,temp,26.58999,20210615050105
2021-06-15 05:01:06,GW01,1,00000001,humidity,69.06832,20210615050105
2021-06-15 04:53:06,GW01,1,00000001,temp,26.59332,20210615045304
2021-06-15 04:53:06,GW01,1,00000001,humidity,68.79503,20210615045304
2021-06-15 04:49:06,GW01,1,00000001,humidity,68.85999,20210615044904
2021-06-15 04:49:06,GW01,1,00000001,temp,26.58832,20210615044904
2021-06-15 04:45:06,GW01,1,00000001,temp,26.58499,20210615044504
2021-06-15 04:45:06,GW01,1,00000001,humidity,69.08167,20210615044504
2021-06-15 04:41:06,GW01,1,00000001,humidity,69.105,20210615044104
2021-06-15 04:41:06,GW01,1,00000001,temp,26.62332,20210615044104
2021-06-15 04:37:06,GW01,1,00000001,humidity,69.13669,20210615043704
2021-06-15 04:37:06,GW01,1,00000001,temp,26.61499,20210615043704
2021-06-15 04:33:09,GW01,1,00000001,temp,26.62332,20210615043304
2021-06-15 04:33:09,GW01,1,00000001,humidity,69.02499,20210615043304
2021-06-15 04:29:06,GW01,1,00000001,temp,26.59332,20210615042904
2021-06-15 04:29:06,GW01,1,00000001,humidity,68.91499,20210615042904
2021-06-15 04:21:06,GW01,1,00000001,temp,26.59166,20210615042103
2021-06-15 04:21:06,GW01,1,00000001,humidity,69.08999,20210615042103
2021-06-15 04:17:36,GW01,1,00000001,temp,26.59165,20210615041503
2021-06-15 04:17:36,GW01,1,00000001,humidity,68.89001,20210615041503
2021-06-15 04:11:06,GW01,1,00000001,temp,26.60498,20210615041105
2021-06-15 04:11:06,GW01,1,00000001,humidity,69.22167,20210615041105
2021-06-15 04:07:06,GW01,1,00000001,humidity,68.96832,20210615040705
2021-06-15 04:07:06,GW01,1,00000001,temp,26.62165,20210615040705
2021-06-15 04:03:06,GW01,1,00000001,temp,26.65165,20210615040305
2021-06-15 04:03:06,GW01,1,00000001,humidity,69.42165,20210615040305
2021-06-15 03:59:06,GW01,1,00000001,temp,26.68166,20210615035905
2021-06-15 03:59:06,GW01,1,00000001,humidity,69.205,20210615035905
2021-06-15 03:55:06,GW01,1,00000001,humidity,69.86665,20210615035505
2021-06-15 03:55:06,GW01,1,00000001,temp,26.69832,20210615035505
2021-06-15 03:51:06,GW01,1,00000001,temp,26.71665,20210615035104
2021-06-15 03:51:06,GW01,1,00000001,humidity,69.79167,20210615035104
2021-06-15 03:47:06,GW01,1,00000001,humidity,69.95667,20210615034704
2021-06-15 03:47:06,GW01,1,00000001,temp,26.69999,20210615034704
2021-06-15 03:43:06,GW01,1,00000001,temp,26.70166,20210615034304
2021-06-15 03:43:06,GW01,1,00000001,humidity,70.62497,20210615034304
2021-06-15 03:39:06,GW01,1,00000001,humidity,70.72166,20210615033904
2021-06-15 03:39:05,GW01,1,00000001,temp,26.70166,20210615033904
2021-06-15 03:31:06,GW01,1,00000001,temp,26.69165,20210615033104
2021-06-15 03:31:06,GW01,1,00000001,humidity,71.28997,20210615033104
2021-06-15 03:27:06,GW01,1,00000001,humidity,71.59832,20210615032704
2021-06-15 03:27:06,GW01,1,00000001,temp,26.68666,20210615032704
2021-06-15 03:23:06,GW01,1,00000001,humidity,71.76334,20210615032304
2021-06-15 03:23:06,GW01,1,00000001,temp,26.68499,20210615032304
2021-06-15 03:19:06,GW01,1,00000001,temp,26.67332,20210615031903
2021-06-15 03:19:06,GW01,1,00000001,humidity,71.87,20210615031903
2021-06-15 03:15:06,GW01,1,00000001,humidity,72.42168,20210615031503
2021-06-15 03:15:06,GW01,1,00000001,temp,26.68165,20210615031503
2021-06-15 03:11:06,GW01,1,00000001,temp,26.69499,20210615031103
2021-06-15 03:11:06,GW01,1,00000001,humidity,72.08,20210615031103
2021-06-15 03:07:06,GW01,1,00000001,humidity,72.1017,20210615030703
2021-06-15 03:07:06,GW01,1,00000001,temp,26.6983,20210615030703
2021-06-15 02:57:06,GW01,1,00000001,temp,26.89334,20210615025704
2021-06-15 02:57:06,GW01,1,00000001,humidity,71.79501,20210615025704
2021-06-15 02:53:06,GW01,1,00000001,temp,26.88335,20210615025304
2021-06-15 02:53:06,GW01,1,00000001,humidity,71.99836,20210615025304
2021-06-15 02:49:06,GW01,1,00000001,temp,26.88168,20210615024904
2021-06-15 02:49:06,GW01,1,00000001,humidity,72.05164,20210615024904
2021-06-15 02:45:06,GW01,1,00000001,humidity,71.93163,20210615024504
2021-06-15 02:45:06,GW01,1,00000001,temp,26.89335,20210615024504
2021-06-15 02:41:06,GW01,1,00000001,humidity,72.19167,20210615024104
2021-06-15 02:41:06,GW01,1,00000001,temp,26.87668,20210615024104
2021-06-15 02:37:06,GW01,1,00000001,temp,26.90668,20210615023704
2021-06-15 02:37:06,GW01,1,00000001,humidity,71.87668,20210615023704
2021-06-15 02:33:06,GW01,1,00000001,temp,26.93834,20210615023304
2021-06-15 02:33:06,GW01,1,00000001,humidity,72.29168,20210615023304
2021-06-15 02:29:06,GW01,1,00000001,temp,26.90168,20210615022903
2021-06-15 02:29:06,GW01,1,00000001,humidity,71.94832,20210615022903
2021-06-15 02:25:06,GW01,1,00000001,temp,26.96667,20210615022503
2021-06-15 02:25:06,GW01,1,00000001,humidity,72.21667,20210615022503
2021-06-15 02:21:06,GW01,1,00000001,temp,26.96167,20210615022103
2021-06-15 02:21:06,GW01,1,00000001,humidity,72.40002,20210615022103
2021-06-15 02:17:06,GW01,1,00000001,humidity,72.25169,20210615021703
2021-06-15 02:17:06,GW01,1,00000001,temp,26.99833,20210615021703
2021-06-15 02:13:06,GW01,1,00000001,temp,27.01,20210615021305
2021-06-15 02:13:06,GW01,1,00000001,humidity,72.53663,20210615021305
2021-06-15 02:09:06,GW01,1,00000001,temp,27.01333,20210615020905
2021-06-15 02:09:06,GW01,1,00000001,humidity,72.30833,20210615020905
2021-06-15 02:05:06,GW01,1,00000001,humidity,72.37832,20210615020505
2021-06-15 02:05:05,GW01,1,00000001,temp,27.08999,20210615020505
2021-06-15 02:01:06,GW01,1,00000001,humidity,72.68503,20210615020105
2021-06-15 02:01:06,GW01,1,00000001,temp,27.08332,20210615020105
2021-06-15 01:57:06,GW01,1,00000001,temp,27.09165,20210615015704
2021-06-15 01:57:06,GW01,1,00000001,humidity,72.495,20210615015704
2021-06-15 01:53:06,GW01,1,00000001,humidity,72.64501,20210615015304
2021-06-15 01:53:06,GW01,1,00000001,temp,27.15999,20210615015304
2021-06-15 01:45:05,GW01,1,00000001,humidity,72.39163,20210615014504
2021-06-15 01:45:05,GW01,1,00000001,temp,27.11332,20210615014504
2021-06-15 01:41:06,GW01,1,00000001,temp,27.10999,20210615014104
2021-06-15 01:41:06,GW01,1,00000001,humidity,72.37332,20210615014104
2021-06-15 01:37:06,GW01,1,00000001,humidity,72.33668,20210615013704
2021-06-15 01:37:06,GW01,1,00000001,temp,27.16165,20210615013704
2021-06-15 01:33:08,GW01,1,00000001,temp,27.17832,20210615013304
2021-06-15 01:33:08,GW01,1,00000001,humidity,72.33664,20210615013304
2021-06-15 01:29:06,GW01,1,00000001,temp,27.19999,20210615012904
2021-06-15 01:29:06,GW01,1,00000001,humidity,72.19997,20210615012904
2021-06-15 01:25:06,GW01,1,00000001,temp,27.21832,20210615012504
2021-06-15 01:25:06,GW01,1,00000001,humidity,71.97834,20210615012504
2021-06-15 01:21:06,GW01,1,00000001,temp,27.20665,20210615012103
2021-06-15 01:21:06,GW01,1,00000001,humidity,71.92498,20210615012103
2021-06-15 01:17:06,GW01,1,00000001,temp,27.26666,20210615011703
2021-06-15 01:17:06,GW01,1,00000001,humidity,72.21167,20210615011703
2021-06-15 01:13:06,GW01,1,00000001,humidity,72.37664,20210615011303
2021-06-15 01:13:06,GW01,1,00000001,temp,27.26668,20210615011303
2021-06-15 01:09:06,GW01,1,00000001,humidity,72.60002,20210615010903
2021-06-15 01:09:06,GW01,1,00000001,temp,27.27334,20210615010903
2021-06-15 01:05:06,GW01,1,00000001,temp,27.28501,20210615010505
2021-06-15 01:05:06,GW01,1,00000001,humidity,72.64832,20210615010505
2021-06-15 01:01:06,GW01,1,00000001,temp,27.32001,20210615010105
2021-06-15 01:01:06,GW01,1,00000001,humidity,72.43166,20210615010105
2021-06-15 00:57:06,GW01,1,00000001,temp,27.27167,20210615005705
2021-06-15 00:57:06,GW01,1,00000001,humidity,72.33665,20210615005705
2021-06-15 00:53:06,GW01,1,00000001,temp,27.26834,20210615005305
2021-06-15 00:53:06,GW01,1,00000001,humidity,72.16163,20210615005305
2021-06-15 00:49:05,GW01,1,00000001,humidity,71.87997,20210615004904
2021-06-15 00:49:05,GW01,1,00000001,temp,27.38668,20210615004904
2021-06-15 00:45:05,GW01,1,00000001,humidity,71.81168,20210615004504
2021-06-15 00:45:05,GW01,1,00000001,temp,27.38001,20210615004504
2021-06-15 00:41:06,GW01,1,00000001,humidity,71.72666,20210615004104
2021-06-15 00:41:06,GW01,1,00000001,temp,27.35834,20210615004104
2021-06-15 00:37:06,GW01,1,00000001,temp,27.36168,20210615003704
2021-06-15 00:37:06,GW01,1,00000001,humidity,71.63668,20210615003704
2021-06-15 00:33:08,GW01,1,00000001,humidity,71.59335,20210615003304
2021-06-15 00:33:08,GW01,1,00000001,temp,27.37335,20210615003304
2021-06-15 00:29:05,GW01,1,00000001,humidity,71.71165,20210615002904
2021-06-15 00:29:05,GW01,1,00000001,temp,27.31835,20210615002904
2021-06-15 00:25:06,GW01,1,00000001,temp,27.27501,20210615002504
2021-06-15 00:25:06,GW01,1,00000001,humidity,71.75334,20210615002504
2021-06-15 00:21:06,GW01,1,00000001,temp,27.30335,20210615002104
2021-06-15 00:21:06,GW01,1,00000001,humidity,71.95332,20210615002104
2021-06-15 00:17:05,GW01,1,00000001,humidity,72.25666,20210615001703
2021-06-15 00:17:05,GW01,1,00000001,temp,27.23334,20210615001703
2021-06-15 00:09:05,GW01,1,00000001,humidity,72.86499,20210615000903
2021-06-15 00:09:05,GW01,1,00000001,temp,27.17666,20210615000903
2021-06-15 00:05:05,GW01,1,00000001,temp,27.18665,20210615000503
2021-06-15 00:05:05,GW01,1,00000001,humidity,73.24836,20210615000503
2021-06-15 00:01:06,GW01,1,00000001,temp,27.19151,20210615000103
2021-06-15 00:01:06,GW01,1,00000001,humidity,73.4203,20210615000103
2021-06-14 23:54:36,GW01,1,00000001,co2,400.3638,20210614235434
2021-06-14 23:54:36,GW01,1,00000001,nh3,0.731985,20210614235434
2021-06-14 23:51:05,GW01,1,00000001,humidity,73.81667,20210614235104
2021-06-14 23:51:05,GW01,1,00000001,temp,27.31168,20210614235104
2021-06-14 23:47:05,GW01,1,00000001,temp,27.31835,20210614234704
2021-06-14 23:47:05,GW01,1,00000001,humidity,73.74998,20210614234704
2021-06-14 23:43:05,GW01,1,00000001,temp,27.33501,20210614234304
2021-06-14 23:43:05,GW01,1,00000001,humidity,73.73501,20210614234304
2021-06-14 23:39:06,GW01,1,00000001,temp,27.38835,20210614233903
2021-06-14 23:39:06,GW01,1,00000001,humidity,73.48003,20210614233903
2021-06-14 23:35:06,GW01,1,00000001,humidity,73.20499,20210614233503
2021-06-14 23:35:06,GW01,1,00000001,temp,27.40001,20210614233503
2021-06-14 23:31:05,GW01,1,00000001,temp,27.41834,20210614233103
2021-06-14 23:31:05,GW01,1,00000001,humidity,73.16666,20210614233103
2021-06-14 23:27:05,GW01,1,00000001,temp,27.43168,20210614232703
2021-06-14 23:27:05,GW01,1,00000001,humidity,73.01334,20210614232703
2021-06-14 23:23:05,GW01,1,00000001,temp,27.46167,20210614232303
2021-06-14 23:23:05,GW01,1,00000001,humidity,72.8,20210614232303
2021-06-14 23:19:05,GW01,1,00000001,humidity,72.69832,20210614231903
2021-06-14 23:19:05,GW01,1,00000001,temp,27.46,20210614231903
2021-06-14 23:15:05,GW01,1,00000001,humidity,72.43497,20210614231503
2021-06-14 23:15:05,GW01,1,00000001,temp,27.44834,20210614231503
2021-06-14 23:11:05,GW01,1,00000001,temp,27.46501,20210614231105
2021-06-14 23:11:05,GW01,1,00000001,humidity,72.40996,20210614231105
2021-06-14 23:07:05,GW01,1,00000001,temp,27.52333,20210614230705
2021-06-14 23:07:05,GW01,1,00000001,humidity,72.28835,20210614230705
2021-06-14 23:03:05,GW01,1,00000001,temp,27.50666,20210614230304
2021-06-14 23:03:05,GW01,1,00000001,humidity,72.2817,20210614230304
2021-06-14 22:59:05,GW01,1,00000001,temp,27.51166,20210614225904
2021-06-14 22:59:05,GW01,1,00000001,humidity,72.24665,20210614225904
2021-06-14 22:51:05,GW01,1,00000001,temp,27.51333,20210614225104
2021-06-14 22:51:05,GW01,1,00000001,humidity,72.27333,20210614225104
2021-06-14 22:47:05,GW01,1,00000001,temp,27.47667,20210614224704
2021-06-14 22:47:05,GW01,1,00000001,humidity,72.63503,20210614224704
2021-06-14 22:43:05,GW01,1,00000001,humidity,72.87499,20210614224304
2021-06-14 22:43:05,GW01,1,00000001,temp,27.41501,20210614224304
2021-06-14 22:39:05,GW01,1,00000001,temp,27.32501,20210614223904
2021-06-14 22:39:05,GW01,1,00000001,humidity,73.13003,20210614223904
2021-06-14 22:35:05,GW01,1,00000001,humidity,73.18665,20210614223503
2021-06-14 22:35:05,GW01,1,00000001,temp,27.27667,20210614223503
2021-06-14 22:31:05,GW01,1,00000001,temp,27.21665,20210614223103
2021-06-14 22:31:05,GW01,1,00000001,humidity,73.25002,20210614223103
2021-06-14 22:27:05,GW01,1,00000001,temp,27.16165,20210614222703
2021-06-14 22:27:05,GW01,1,00000001,humidity,73.27166,20210614222703
2021-06-14 22:23:05,GW01,1,00000001,temp,27.15165,20210614222303
2021-06-14 22:23:05,GW01,1,00000001,humidity,73.36998,20210614222303
2021-06-14 22:19:05,GW01,1,00000001,temp,27.11165,20210614221903
2021-06-14 22:19:05,GW01,1,00000001,humidity,73.50668,20210614221903
2021-06-14 22:15:05,GW01,1,00000001,temp,27.08999,20210614221503
2021-06-14 22:15:05,GW01,1,00000001,humidity,73.57838,20210614221503
2021-06-14 22:11:05,GW01,1,00000001,temp,27.09498,20210614221103
2021-06-14 22:11:05,GW01,1,00000001,humidity,73.3633,20210614221103
2021-06-14 22:07:05,GW01,1,00000001,temp,27.10337,20210614220703
2021-06-14 22:07:05,GW01,1,00000001,humidity,73.25085,20210614220703
2021-06-14 21:56:28,GW01,1,00000001,temp,27.18832,20210614215626
2021-06-14 21:56:28,GW01,1,00000001,humidity,73.02835,20210614215626
2021-06-14 21:48:28,GW01,1,00000001,temp,27.13665,20210614214826
2021-06-14 21:48:28,GW01,1,00000001,humidity,72.99834,20210614214826
2021-06-14 21:44:27,GW01,1,00000001,humidity,73.12003,20210614214426
2021-06-14 21:44:27,GW01,1,00000001,temp,27.12832,20210614214426
2021-06-14 21:40:28,GW01,1,00000001,temp,27.12332,20210614214026
2021-06-14 21:40:28,GW01,1,00000001,humidity,73.24167,20210614214026
2021-06-14 21:36:28,GW01,1,00000001,temp,27.11332,20210614213626
2021-06-14 21:36:28,GW01,1,00000001,humidity,73.21331,20210614213626
2021-06-14 21:32:28,GW01,1,00000001,temp,27.19666,20210614213226
2021-06-14 21:32:28,GW01,1,00000001,humidity,73.11503,20210614213226
2021-06-14 21:28:28,GW01,1,00000001,temp,27.22332,20210614212825
2021-06-14 21:28:28,GW01,1,00000001,humidity,73.02333,20210614212825
2021-06-14 21:24:28,GW01,1,00000001,humidity,72.76167,20210614212425
2021-06-14 21:24:28,GW01,1,00000001,temp,27.34835,20210614212425
